D:\MassHunter\GCMS\1\data\2020\20200423_ES\Pure_Water_extract.D Thu Apr 23 21:20:11 2020
Start of data points
3.04510	413257
3.04800	414130
3.05092	416687
3.05382	416778
3.05673	414030
3.05963	416202
3.06255	420446
3.06545	419129
3.06835	414765
3.07127	414379
3.07417	415002
3.07707	414988
3.07998	414373
3.08288	411201
3.08578	410452
3.08870	410641
3.09160	418004
3.09450	418790
3.09742	417115
3.10032	413017
3.10322	411144
3.10613	403144
3.10903	402479
3.11193	401980
3.11485	402828
3.11775	406219
3.12065	409785
3.12357	411936
3.12647	411716
3.12937	409822
3.13227	407349
3.13518	406709
3.13808	405682
3.14100	409780
3.14390	419278
3.14680	419216
3.14970	408311
3.15260	407922
3.15552	406218
3.15842	402560
3.16132	403174
3.16423	406628
3.16713	411064
3.17003	412357
3.17293	414437
3.17583	417035
3.17875	414386
3.18165	413464
3.18457	415148
3.18747	416743
3.19037	416186
3.19328	414120
3.19618	410748
3.19910	408859
3.20200	409466
3.20490	410785
3.20780	411098
3.21070	410824
3.21362	412328
3.21652	420773
3.21943	418015
3.22233	416498
3.22523	411504
3.22813	410064
3.23103	411624
3.23395	409475
3.23685	403252
3.23977	401550
3.24267	404435
3.24557	415299
3.24848	417925
3.25138	417209
3.25428	407339
3.25720	402996
3.26010	405433
3.26302	411057
3.26592	421992
3.26882	423282
3.27172	423364
3.27463	423070
3.27753	414065
3.28045	412532
3.28335	410715
3.28627	407767
3.28917	405569
3.29207	404540
3.29497	404548
3.29787	406597
3.30078	409269
3.30368	413590
3.30658	413576
3.30948	413995
3.31240	412887
3.31530	406942
3.31820	399673
3.32112	395004
3.32402	393653
3.32692	396722
3.32982	401924
3.33273	407715
3.33563	410943
3.33855	409570
3.34147	406079
3.34437	410712
3.34727	414956
3.35017	420413
3.35307	416164
3.35598	418068
3.35888	430876
3.36180	457939
3.36470	472307
3.36760	480538
3.37050	492132
3.37340	507637
3.37630	526581
3.37922	549190
3.38212	573213
3.38502	589511
3.38793	587961
